4.731196697711946,2.3650258108079423,2.1815272939801216,5.866861085385082,2.249963158816099,2.0519840822815896
5.95341066390276,3.037794784575701,2.8016680583655833,5.803733130425216,2.9168532700836654,2.9984623200893408
10.361608926415443,9.091681173831226,7.846519987344741,7.367115383028979,9.00944309106469,7.699325920701027
7.534254036366942,5.847440008670092,4.572357670366764,7.397170975178478,5.72294444745779,4.46661074346304
6.103837798893452,4.849210533112287,4.027739039361476,8.78273822468519,4.458287154614925,3.5006284395158285
9.281761605560776,8.099054883569476,6.912388080239296,8.951513396143914,7.777587361633771,6.417071361064912
6.5563994192779065,5.553261716663837,5.023151999235153,6.552772276639938,4.107832000911234,2.9240196362733837
8.074515663564206,6.693145096749067,5.8574700678586975,6.615556613475085,5.406973713010548,4.080841199517249
9.114756533920765,7.923195578277113,7.578233271092176,5.815529524922374,4.116136797130109,2.8606911160051824
10.134753674477341,8.82313503462076,8.06057224059105,5.837077435016633,4.649412264704704,3.3424798107445235
12.853687046676873,12.15980888739228,11.389153496444226,7.6458691700398935,3.8313088313639163,2.670192650943995
14.748741975247857,13.521055666506287,13.265599529027938,7.667965215414766,6.702822089910508,5.664137534856798
